#class tools::wcsv::ntuple
#title Tracker 1 coordinates
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
4,-0.803798,1.45856
7,-1.63075,0.965444
8,2.51297,1.54138
9,-0.536142,0.833262
12,-2.9511,0.897597
15,0.107387,1.37555
15,0.107388,1.37555
17,0.34063,0.882142
18,-2.75661,2.2494
19,1.35255,0.922092
20,-0.00120546,1.57196
25,0.794468,2.19929
25,0.794468,2.19929
26,-2.85464,1.65224
27,2.134,1.37975
28,3.04364,2.26296
30,-1.08528,1.21267
30,-1.08528,1.21267
30,-1.08528,1.21267
30,-1.08527,1.21265
31,-0.0206161,2.21085
32,0.745445,1.33166
34,-0.400968,1.60958
34,-0.400969,1.60958
35,-2.38132,0.79573
36,-1.05457,1.17462
36,-1.05457,1.17462
36,-1.05457,1.17462
36,-1.05448,1.17459
36,-1.05446,1.17463
36,-1.05446,1.17465
36,-1.05445,1.17466
36,-1.05445,1.17467
36,-1.05445,1.17468
38,2.2731,0.978071
39,0.194753,1.20482
39,0.194752,1.20482
40,0.462015,1.45378
43,1.76649,1.23642
43,1.76649,1.23642
45,0.918703,1.47615
48,1.04075,2.27677
50,1.57235,2.34752
51,-1.68121,1.77201
51,-1.68121,1.77201
51,-1.68124,1.77204
51,-1.68129,1.77202
51,-1.68133,1.772
51,-1.68136,1.77196
51,-1.68137,1.77194
52,1.4163,2.22451
52,1.4163,2.22451
52,1.4163,2.22451
53,-2.73246,2.20278
53,-2.73245,2.20278
54,0.186747,1.39845
54,0.186748,1.39845
55,-1.17879,2.31828
55,-1.17879,2.31828
58,-1.58216,1.15037
58,-1.58216,1.15037
59,-1.29146,1.82435
59,-1.29146,1.82435
59,-1.29146,1.82435
59,-1.29147,1.82437
59,-1.29144,1.82441
60,0.836363,2.24771
60,0.836364,2.24771
60,0.836428,2.24771
60,0.836475,2.24767
60,0.836497,2.24765
60,0.836521,2.24762
60,0.836529,2.24761
61,-2.59245,1.12683
62,-0.533324,1.22703
64,-0.63948,1.35319
64,-0.639476,1.35319
64,-0.63952,1.35321
64,-0.639543,1.35318
64,-0.639545,1.35313
64,-0.639552,1.35308
64,-0.639553,1.35302
64,-0.639551,1.35298
64,-0.639551,1.353
65,0.214059,2.16717
66,-2.35947,1.95533
72,-2.7095,2.06651
78,2.79515,1.79037
78,2.79515,1.79037
78,2.79513,1.79034
78,2.79512,1.79036
78,2.79507,1.79041
78,2.79505,1.79044
78,2.79505,1.79045
78,2.79506,1.79042
79,2.31515,1.56247
79,2.31515,1.56247
79,2.31515,1.56247
86,0.665404,1.04698
87,-0.641553,1.11724
90,-1.58382,1.36884
90,-1.58382,1.36884
91,-0.162582,1.16289
93,-2.84255,1.42962
94,-2.34633,1.21815
94,-2.34633,1.21816
94,-2.34633,1.21815
97,1.60563,2.0966
98,-1.22444,2.0641
98,-1.22444,2.0641
100,1.2284,1.95766
101,-2.55386,2.12475
103,0.894267,1.85148
106,2.7112,1.72996
107,1.17738,1.92759
112,-0.941932,0.805409
113,-1.21073,1.2808
115,-1.15541,1.07399
115,-1.15541,1.07399
116,1.7411,1.30515
121,-2.90668,0.861623
122,-1.48702,1.45839
129,2.66667,1.03615
129,2.66667,1.03615
131,-0.828467,1.9808
136,1.47529,1.61295
136,1.47529,1.61295
136,1.47532,1.61291
136,1.47537,1.61287
136,1.47541,1.61285
136,1.47544,1.61284
138,0.205879,2.14304
140,0.330647,1.56071
141,0.227866,2.29489
141,0.227864,2.29489
141,0.22789,2.29493
141,0.227927,2.29497
141,0.227929,2.29499
142,2.78111,1.53736
143,1.4287,1.44574
144,0.109068,1.53741
144,0.10907,1.53741
145,-0.972299,1.21329
146,0.13785,1.86992
147,-0.794989,1.01646
147,-0.794989,1.01646
148,1.66539,1.08505
150,-2.90211,1.73303
151,-1.31103,2.12827
152,-2.45048,2.34332
155,-0.557219,1.54914
159,-2.98461,1.56762
160,1.30043,1.61843
160,1.30043,1.61843
163,-2.9479,1.94103
163,-2.9479,1.94103
163,-2.94789,1.94099
163,-2.94789,1.94101
163,-2.94789,1.941
163,-2.9479,1.94099
167,0.334351,1.08834
168,-2.47497,1.00136
169,1.60517,1.42501
171,-2.9883,0.848799
171,-2.9883,0.848799
172,-2.02946,1.07747
172,-2.02946,1.07747
172,-2.02946,1.07747
176,1.92758,2.18866
179,2.77532,1.86341
180,-1.47337,1.29148
180,-1.47337,1.29148
181,-2.32335,0.951179
187,-0.971151,2.18412
187,-0.971151,2.18412
189,1.82704,2.00555
190,-1.83456,1.80036
192,-1.6671,2.25787
192,-1.6671,2.25787
192,-1.66711,2.25793
192,-1.66714,2.25796
192,-1.6672,2.25799
192,-1.66723,2.25798
192,-1.66725,2.25799
192,-1.66726,2.25801
192,-1.66725,2.25802
192,-1.66724,2.25803
192,-1.66724,2.25803
193,0.395753,1.8506
193,0.395752,1.8506
194,0.315129,0.901652
194,0.315131,0.901651
194,0.315132,0.90165
195,0.58294,1.87708
200,0.561764,1.74358
201,-2.1182,0.885356
201,-2.1182,0.885355
205,2.54613,1.21413
206,-1.08301,2.06903
210,-0.917979,1.14976
211,-1.26737,2.28288
217,-3.0484,2.10868
220,-0.354244,1.55427
221,1.32795,2.35278
224,-0.0246019,0.983918
224,-0.0246021,0.983917
224,-0.0245704,0.983875
224,-0.024579,0.98381
224,-0.0245713,0.9838
225,-2.17371,1.05114
225,-2.17371,1.05114
226,-1.26607,1.77718
228,1.9836,1.93405
228,1.9836,1.93405
231,2.27334,1.72971
236,1.07659,0.883379
237,-1.29417,2.03962
