#class tools::wcsv::ntuple
#title Tracker 2 coordinates
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
0,-0.605044,1.75645
0,-0.604972,1.75646
0,1.08115,2.24312
0,-0.418524,1.81819
5,-2.98309,1.03888
5,-2.98305,1.03887
5,-2.98281,1.03883
5,-2.76039,0.897786
5,-1.47659,0.933523
5,-2.73727,0.896577
5,-2.6423,0.803647
9,0.310323,1.77578
10,0.0745576,1.84545
10,0.0746056,1.84545
10,0.0748022,1.84547
11,1.91756,1.2716
11,2.1448,1.22553
14,-2.15144,1.79574
14,-1.82966,1.83304
19,-2.93757,1.99051
19,-2.93734,1.99054
19,-2.93717,1.99057
19,-2.77068,2.01805
19,-2.93721,1.99056
19,-2.93756,1.99051
19,-2.93755,1.99051
19,-2.93753,1.9905
19,-2.93751,1.99048
19,-2.9375,1.99045
19,-2.93748,1.99042
19,-2.93744,1.99041
19,-2.9374,1.99041
19,-2.93737,1.9904
23,-1.02014,1.71865
23,-0.672823,1.56044
23,-0.672587,1.56037
23,-0.705933,1.52627
23,-0.67321,1.50883
23,-0.706121,1.48925
23,-0.682756,1.45573
23,-0.706163,1.43136
23,-0.686367,1.41114
23,-0.699997,1.38449
23,-0.699863,1.38427
23,-0.69987,1.38426
23,-0.697168,1.37183
23,-0.697195,1.37181
23,-0.697226,1.3718
23,-0.697257,1.3718
23,-0.697275,1.37179
23,-0.697295,1.37181
23,-0.69733,1.37182
23,-0.697347,1.37179
23,-0.697343,1.37177
23,-0.697345,1.37177
23,-0.695887,1.37441
23,-0.695887,1.37441
23,-0.695886,1.37441
23,-0.695885,1.37441
23,-0.695884,1.37441
23,-0.695882,1.37441
23,-0.69588,1.37441
23,-0.695877,1.37441
23,-0.695875,1.37441
23,-0.695874,1.37442
23,-0.695872,1.37442
23,-0.695871,1.37441
23,-0.69587,1.37441
23,-0.695869,1.37441
23,-0.695868,1.37441
23,-0.695867,1.37441
23,-0.695104,1.3722
23,-0.695104,1.3722
23,-0.695103,1.3722
23,-0.695103,1.3722
23,-0.695102,1.3722
23,-0.695102,1.3722
23,-0.695102,1.3722
23,-0.695102,1.3722
23,-0.694523,1.37144
23,-0.694522,1.37144
23,-0.694522,1.37144
23,-0.694522,1.37144
23,-0.694522,1.37144
23,-0.694521,1.37144
23,-0.694522,1.37144
23,-0.694521,1.37144
23,-0.694521,1.37144
23,-0.697288,1.37179
23,-0.697316,1.37178
23,-0.697338,1.37178
23,-0.697326,1.37177
23,-0.697324,1.37178
23,-0.70004,1.38446
23,-0.70006,1.38441
