#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
300,1.44141,165.493,0.128223,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0.0936346,0.0491287,0.512519,197.081
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0.0133374,202.792,4.70773,0.201118,0
300,0,176.584,5.71669,0,0
300,0,0,3.1687,139.857,1.87662
300,0,0,0,0,0
300,0,0,0,0,0
300,0,42.167,0.445646,0,0.40816
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,2.68246,251.699,0,0.227692,0.0682988
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0.0507452,142.485,0.0804205,0.00954918
300,0.129402,0.290244,1.36806,138.98,0.311058
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0.240234,0,67.9065,0,0
300,0,0.291629,124.36,0.109602,0
300,0,0,0.172034,113.38,0.903696
300,12.2546,25.6433,0.350008,0.185622,0
300,0.0225959,0,0.486999,0.138359,166.802
300,0,84.5753,0,0.378178,0.109176
300,0,0,0,0,0
300,0,49.3747,144.026,0.671125,0.0324657
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0.353917,119.011,0,0,0.133864
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,197.462,0,0.242842
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,215.682,0.0794896,0,0.0163512
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,87.5029,0.109404
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,107.779,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0.54394,204.941,0.177936
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0.341013,98.0811,75.2544,0.121436
300,0,0,0,0,0
300,0.754573,153.613,0,0.0896865,0
300,0,0,0,0,0
300,2.02869,2.36562,178.976,5.33919,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,144.989,0.157691
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0.211
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0.219047,0.202287,0.198655,0.986126,236.648
300,0,0,0,0,0
300,0.260741,1.57361,181.319,0,0.0775872
300,2.01382,14.5259,51.8235,0.128487,0
300,6.20015,0,0,0,0
300,0,0.10638,0.330179,0.129277,202.434
300,0,0,0,0.104549,227.614
300,0,0,0,145.158,0
300,0.114714,0,131.798,31.1565,11.0485
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0.108675,120.48,0,0
300,0.0989884,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,137.316,0.803256,0
300,0,0,0,0,0
300,0,0,0.175497,167.294,0.180519
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,1.65612
300,0,0,116.483,15.5278,0
300,2.47457,177.618,0.0592183,0,0.24508
300,0,114.523,0,0.177716,0.102142
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,230.694,0.143199,0.0188741
300,0,0,0,73.2772,0
300,96.8761,0,0.0809858,0,0
300,0,0.127234,0.466024,217.266,16.7394
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,103.539,16.563,0.0359154
300,0,0,0,0,0
300,0,0.215423,106.717,0.00763043,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,0
300,0,0,0,0,8.55904
300,0,0,0,0,0
300,0.0349407,0,0,0,0
300,0,0,0,0,0
300,166.97,1.53063,0,0.510999,0
300,0,0.259904,0,224.395,19.6261
300,0,0,0,0,0
300,15.3773,133.28,0.153645,0,0
300,0,0,0,0,0
300,0,0,0,0,0
